Id,SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,SleepLevel_1,SleepLevel_2,SleepLevel_3
6962181067,2016-04-25,1,400,415,0.967032967032967,0.0263736263736263,0.0065934065934065
6962181067,2016-04-26,1,441,446,0.980561555075594,0.0172786177105831,0.0021598272138228
6962181067,2016-04-27,1,455,467,0.9856801909307876,0.0143198090692124,0.0
6962181067,2016-04-28,1,440,453,0.9608247422680412,0.0350515463917525,0.0041237113402061
6962181067,2016-04-29,1,433,447,0.9824561403508772,0.0175438596491228,0.0
6962181067,2016-04-30,1,422,424,0.9952830188679244,0.0047169811320754,0.0
6962181067,2016-05-01,1,411,426,0.9622266401590456,0.0318091451292246,0.0059642147117296
6962181067,2016-05-02,1,466,482,0.9614457831325302,0.0265060240963855,0.0120481927710843
6962181067,2016-05-03,1,394,418,0.9523809523809524,0.0389610389610389,0.0086580086580086
6962181067,2016-05-04,1,442,455,0.966824644549763,0.0284360189573459,0.0047393364928909
6962181067,2016-05-05,1,467,491,0.937007874015748,0.0511811023622047,0.0118110236220472
6962181067,2016-05-06,1,443,462,0.981132075471698,0.0188679245283018,0.0
6962181067,2016-05-07,1,298,334,0.896457765667575,0.0735694822888283,0.0299727520435967
6962181067,2016-05-08,1,541,569,0.9434628975265018,0.0459363957597173,0.0106007067137809
6962181067,2016-05-09,1,489,497,0.9962825278810408,0.0037174721189591,0.0
6962181067,2016-05-10,1,469,481,0.9593679458239278,0.0361173814898419,0.0045146726862302
6962181067,2016-05-11,1,452,480,0.9500998003992016,0.0459081836327345,0.0039920159680638
6962181067,2016-05-12,1,516,535,0.9667359667359668,0.0291060291060291,0.0041580041580041
7007744171,2016-04-16,1,79,82,0.9634146341463414,0.0365853658536585,0.0
7007744171,2016-05-01,1,58,61,0.9508196721311476,0.0491803278688524,0.0
7086361926,2016-04-12,1,514,525,0.972689075630252,0.0210084033613445,0.0063025210084033
7086361926,2016-04-13,1,451,465,0.9793388429752066,0.0206611570247933,0.0
7086361926,2016-04-14,1,472,476,0.9974811083123426,0.0025188916876574,0.0
7086361926,2016-04-15,1,377,386,0.9766839378238342,0.0207253886010362,0.0025906735751295
7086361926,2016-04-19,1,472,483,0.9803536345776032,0.0196463654223968,0.0
7086361926,2016-04-20,1,492,502,0.9899497487437184,0.0100502512562814,0.0
7086361926,2016-04-21,1,390,411,0.9223946784922394,0.0465631929046563,0.0310421286031042
7086361926,2016-04-22,1,428,448,0.9852941176470588,0.0147058823529411,0.0
7086361926,2016-04-24,1,681,704,0.9692923898531376,0.0307076101468624,0.0
7086361926,2016-04-25,1,446,447,0.9859154929577464,0.0140845070422535,0.0
7086361926,2016-04-26,1,485,500,0.9707724425887264,0.0292275574112734,0.0
7086361926,2016-04-27,1,469,479,0.9876543209876544,0.0123456790123456,0.0
7086361926,2016-04-28,1,354,367,0.9645776566757494,0.0245231607629427,0.0108991825613079
7086361926,2016-04-30,1,485,489,0.9918200408997956,0.0040899795501022,0.0040899795501022
7086361926,2016-05-01,1,388,407,0.9358407079646016,0.0420353982300885,0.0221238938053097
7086361926,2016-05-02,1,440,459,0.9766949152542372,0.0233050847457627,0.0
7086361926,2016-05-03,1,456,461,0.9861751152073732,0.0138248847926267,0.0
7086361926,2016-05-04,1,420,436,0.9679012345679012,0.0320987654320987,0.0
7086361926,2016-05-06,1,322,333,0.9669669669669668,0.03003003003003,0.003003003003003
7086361926,2016-05-07,1,530,548,0.9671532846715328,0.0310218978102189,0.0018248175182481
7086361926,2016-05-08,1,481,510,0.9443413729128016,0.0389610389610389,0.0166975881261595
7086361926,2016-05-09,1,427,438,0.9755501222493888,0.0244498777506112,0.0
7086361926,2016-05-11,1,451,463,0.962800875273523,0.0350109409190372,0.0021881838074398
7086361926,2016-05-12,1,444,457,0.9827586206896552,0.0172413793103448,0.0
8053475328,2016-04-20,1,486,493,0.9858012170385396,0.0081135902636916,0.0060851926977687
8053475328,2016-04-23,1,331,337,0.9821958456973294,0.0029673590504451,0.0148367952522255
8053475328,2016-05-07,1,74,75,0.9866666666666668,0.0,0.0133333333333333
8378563200,2016-04-12,1,338,356,0.9272349272349272,0.0686070686070686,0.0041580041580041
8378563200,2016-04-13,2,447,487,0.9479392624728852,0.0433839479392624,0.0086767895878524
8378563200,2016-04-14,1,424,455,0.9432624113475178,0.0449172576832151,0.0118203309692671
8378563200,2016-04-15,1,513,533,0.954337899543379,0.0388127853881278,0.0068493150684931
8378563200,2016-04-16,2,611,689,0.8707692307692307,0.1138461538461538,0.0153846153846153
8378563200,2016-04-17,2,525,591,0.8756684491978609,0.1136363636363636,0.0106951871657754
8378563200,2016-04-18,1,398,451,0.909307875894988,0.081145584725537,0.0095465393794749
8378563200,2016-04-19,1,387,421,0.9365853658536586,0.0512195121951219,0.0121951219512195
8378563200,2016-04-20,1,381,409,0.9473684210526316,0.0502392344497607,0.0023923444976076
8378563200,2016-04-21,1,396,417,0.9655913978494624,0.0258064516129032,0.0086021505376344
8378563200,2016-04-22,1,441,469,0.9198966408268734,0.0697674418604651,0.0103359173126615
8378563200,2016-04-23,1,565,591,0.9495327102803738,0.0392523364485981,0.011214953271028
8378563200,2016-04-24,1,458,492,0.9334500875656744,0.0560420315236427,0.010507880910683
8378563200,2016-04-25,1,388,402,0.959830866807611,0.040169133192389,0.0
8378563200,2016-04-25,1,388,402,0.959830866807611,0.040169133192389,0.0
8378563200,2016-04-26,1,550,584,0.903114186851211,0.0726643598615917,0.0242214532871972
8378563200,2016-04-27,1,531,600,0.925531914893617,0.0656028368794326,0.0088652482269503
8378563200,2016-04-28,1,506,556,0.9103690685413004,0.0808435852372583,0.0087873462214411
8378563200,2016-04-29,1,527,562,0.955193482688391,0.0386965376782077,0.0061099796334012
8378563200,2016-04-30,1,468,555,0.8051948051948052,0.1558441558441558,0.0389610389610389
8378563200,2016-05-01,1,475,539,0.9039145907473308,0.0765124555160142,0.0195729537366548
8378563200,2016-05-02,1,351,385,0.9463869463869464,0.0536130536130536,0.0
8378563200,2016-05-03,1,405,429,0.9066265060240964,0.0783132530120482,0.0150602409638554
8378563200,2016-05-04,1,441,477,0.9290780141843972,0.0496453900709219,0.0212765957446808
8378563200,2016-05-05,1,381,417,0.8880407124681934,0.0839694656488549,0.0279898218829516
8378563200,2016-05-06,1,323,355,0.9313186813186812,0.0576923076923076,0.0109890109890109
8378563200,2016-05-07,2,459,513,0.8863109048723898,0.0812064965197215,0.0324825986078886
8378563200,2016-05-08,1,545,606,0.9220588235294118,0.0661764705882353,0.0117647058823529
8378563200,2016-05-09,1,359,399,0.8980582524271845,0.0728155339805825,0.029126213592233
8378563200,2016-05-10,1,342,391,0.9380053908355797,0.059299191374663,0.0026954177897574
8378563200,2016-05-11,1,368,387,0.9439024390243902,0.0463414634146341,0.0097560975609756
8378563200,2016-05-12,1,496,546,0.9139240506329114,0.0784810126582278,0.0075949367088607
8792009665,2016-04-12,1,458,493,0.9290060851926978,0.0649087221095334,0.0060851926977687
8792009665,2016-04-13,1,531,552,0.9619565217391304,0.0326086956521739,0.0054347826086956
8792009665,2016-04-14,1,486,503,0.9662027833001988,0.0337972166998011,0.0
8792009665,2016-04-15,1,363,377,0.9628647214854112,0.0344827586206896,0.0026525198938992
8792009665,2016-04-20,1,528,547,0.9652650822669104,0.0274223034734917,0.0073126142595978
8792009665,2016-04-22,1,391,407,0.9606879606879608,0.0294840294840294,0.0098280098280098
8792009665,2016-04-23,1,339,360,0.9416666666666668,0.0555555555555555,0.0027777777777777
8792009665,2016-04-27,1,423,428,0.9883177570093458,0.0116822429906542,0.0
8792009665,2016-04-28,1,402,416,0.966346153846154,0.0264423076923076,0.0072115384615384
8792009665,2016-04-29,1,398,406,0.9802955665024632,0.0147783251231527,0.0049261083743842
8792009665,2016-04-30,1,343,360,0.9527777777777776,0.0416666666666666,0.0055555555555555
8792009665,2016-05-01,1,503,527,0.9544592030360532,0.0455407969639468,0.0
8792009665,2016-05-02,1,415,423,0.9810874704491724,0.0189125295508274,0.0
8792009665,2016-05-03,1,516,545,0.946788990825688,0.0495412844036697,0.0036697247706422
8792009665,2016-05-04,1,439,463,0.9481641468682506,0.0475161987041036,0.0043196544276457
